level,method,k,cohort,metric,users,mean,ci95_low,ci95_high,status
25,RIDGE,30,eligible_k,als_direct,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,RIDGE,30,eligible_k,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,RIDGE,30,eligible_k,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,RIDGE,30,common_k30,mse,183,0.7778728521804826,0.6907661362087305,0.8772525123291168,DESCRIPTIVE_CI
25,RIDGE,30,common_k30,mae,183,0.6897438416743844,0.6463718598708623,0.7374992954946894,DESCRIPTIVE_CI
25,RIDGE,30,common_k30,pa,167,0.5582290236341817,0.5229347286375683,0.5935074370981245,DESCRIPTIVE_CI
25,RIDGE,30,common_k30,als_direct,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,RIDGE,30,common_k30,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,RIDGE,30,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,0,eligible_k,mse,271,0.8879492572322389,0.7983094698470014,0.9887908366205829,DESCRIPTIVE_CI
25,GBT,0,eligible_k,mae,271,0.736633101613604,0.6999532250662769,0.775368699089294,DESCRIPTIVE_CI
25,GBT,0,eligible_k,pa,255,0.5671167837618358,0.5425945380821267,0.5899472050729454,DESCRIPTIVE_CI
25,GBT,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,0,eligible_k,actual_movie_support,271,0.9112590938189224,0.8922969732891535,0.928605862140413,DESCRIPTIVE_CI
25,GBT,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,0,common_k30,mse,183,0.8386484192147214,0.7275937917623786,0.9794066076030415,DESCRIPTIVE_CI
25,GBT,0,common_k30,mae,183,0.709030095237564,0.6622424923599369,0.7617031199574694,DESCRIPTIVE_CI
25,GBT,0,common_k30,pa,167,0.5584773179246049,0.5239980567405395,0.5926433817168776,DESCRIPTIVE_CI
25,GBT,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,0,common_k30,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,1,eligible_k,mse,187,0.8566414236059955,0.7445096666743682,0.9870371927013164,DESCRIPTIVE_CI
25,GBT,1,eligible_k,mae,187,0.7127123567077802,0.66391240668732,0.7641997473764235,DESCRIPTIVE_CI
25,GBT,1,eligible_k,pa,171,0.5414573880680704,0.5084083252880841,0.57369927727111,DESCRIPTIVE_CI
25,GBT,1,eligible_k,als_direct,187,0.8388426545491552,0.8009323380644697,0.8744587882370438,DESCRIPTIVE_CI
25,GBT,1,eligible_k,actual_movie_support,187,0.8797538388426925,0.8534772795768318,0.9038548196193715,DESCRIPTIVE_CI
25,GBT,1,eligible_k,prediction_outside_scale,187,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,1,common_k30,mse,183,0.8623247345286241,0.749471303901922,0.9995637433573415,DESCRIPTIVE_CI
25,GBT,1,common_k30,mae,183,0.7146261719329907,0.6656049379743935,0.7697975887278388,DESCRIPTIVE_CI
25,GBT,1,common_k30,pa,167,0.542190237731289,0.5081796418359295,0.5753614612405703,DESCRIPTIVE_CI
25,GBT,1,common_k30,als_direct,183,0.8353200896212678,0.7971538397931226,0.8715440223104914,DESCRIPTIVE_CI
25,GBT,1,common_k30,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,1,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,5,eligible_k,mse,186,0.787481186782497,0.6882120993392675,0.9035379273135354,DESCRIPTIVE_CI
25,GBT,5,eligible_k,mae,186,0.6804272855432787,0.6340356832535854,0.7312021549823832,DESCRIPTIVE_CI
25,GBT,5,eligible_k,pa,170,0.5371857038030288,0.5036929781556835,0.5701359069962446,DESCRIPTIVE_CI
25,GBT,5,eligible_k,als_direct,186,0.8791073541052876,0.8534996785919103,0.9032048261143653,DESCRIPTIVE_CI
25,GBT,5,eligible_k,actual_movie_support,186,0.8791073541052876,0.8534996785919103,0.9032048261143653,DESCRIPTIVE_CI
25,GBT,5,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,5,common_k30,mse,183,0.7925185257565621,0.690666887779035,0.913740742414494,DESCRIPTIVE_CI
25,GBT,5,common_k30,mae,183,0.6817582545736199,0.6346677364725399,0.7342860011553184,DESCRIPTIVE_CI
25,GBT,5,common_k30,pa,167,0.5403524774030478,0.5070082771405033,0.5727029977408479,DESCRIPTIVE_CI
25,GBT,5,common_k30,als_direct,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,5,common_k30,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,5,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,10,eligible_k,mse,186,0.7493296625444511,0.6538530511094519,0.8582080897535397,DESCRIPTIVE_CI
25,GBT,10,eligible_k,mae,186,0.6613767972601072,0.616021671516705,0.7102783960403852,DESCRIPTIVE_CI
25,GBT,10,eligible_k,pa,170,0.5461424964393944,0.5139261513906103,0.5779156368305591,DESCRIPTIVE_CI
25,GBT,10,eligible_k,als_direct,186,0.8791073541052876,0.8534996785919103,0.9032048261143653,DESCRIPTIVE_CI
25,GBT,10,eligible_k,actual_movie_support,186,0.8791073541052876,0.8534996785919103,0.9032048261143653,DESCRIPTIVE_CI
25,GBT,10,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,10,common_k30,mse,183,0.7537733995643953,0.6560359321375678,0.869102779814634,DESCRIPTIVE_CI
25,GBT,10,common_k30,mae,183,0.6628480968319349,0.6159733634567336,0.7149931471285833,DESCRIPTIVE_CI
25,GBT,10,common_k30,pa,167,0.545478732532461,0.511864025586987,0.5779715784077158,DESCRIPTIVE_CI
25,GBT,10,common_k30,als_direct,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,10,common_k30,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,10,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,30,eligible_k,mse,183,0.7116352431714651,0.6206212068479378,0.8164949544628021,DESCRIPTIVE_CI
25,GBT,30,eligible_k,mae,183,0.6453119372654122,0.6015097218184504,0.6936839264400334,DESCRIPTIVE_CI
25,GBT,30,eligible_k,pa,167,0.5557546146584605,0.5221596889768382,0.5887588048989155,DESCRIPTIVE_CI
25,GBT,30,eligible_k,als_direct,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,30,eligible_k,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,30,eligible_k,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
25,GBT,30,common_k30,mse,183,0.7116352431714651,0.6206212068479378,0.8164949544628021,DESCRIPTIVE_CI
25,GBT,30,common_k30,mae,183,0.6453119372654122,0.6015097218184504,0.6936839264400334,DESCRIPTIVE_CI
25,GBT,30,common_k30,pa,167,0.5557546146584605,0.5221596889768382,0.5887588048989155,DESCRIPTIVE_CI
25,GBT,30,common_k30,als_direct,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,30,common_k30,actual_movie_support,183,0.8771255074512758,0.8506873671633025,0.9015143817040064,DESCRIPTIVE_CI
25,GBT,30,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS,0,eligible_k,mse,271,0.9303782360704682,0.8432959315513888,1.0289567109606021,DESCRIPTIVE_CI
50,ALS,0,eligible_k,mae,271,0.7481805703575706,0.7094495481090638,0.7891126133688888,DESCRIPTIVE_CI
50,ALS,0,eligible_k,pa,255,0.5,0.5,0.5,DESCRIPTIVE_CI
50,ALS,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS,0,eligible_k,actual_movie_support,271,0.9259018132326435,0.909296325992205,0.9410171062736735,DESCRIPTIVE_CI
50,ALS,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS,0,common_k30,mse,183,0.8622454291996173,0.7495468924900814,0.9998668285611796,DESCRIPTIVE_CI
50,ALS,0,common_k30,mae,183,0.7065416926427077,0.6561399326269539,0.7623858351445213,DESCRIPTIVE_CI
50,ALS,0,common_k30,pa,167,0.5,0.5,0.5,DESCRIPTIVE_CI
50,ALS,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS,0,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS,1,eligible_k,mse,187,1.7967624878578674,1.5083074975088806,2.1260564984715815,DESCRIPTIVE_CI
50,ALS,1,eligible_k,mae,187,1.046426423291955,0.9616547109199366,1.1353107857050282,DESCRIPTIVE_CI
50,ALS,1,eligible_k,pa,171,0.5546815358538044,0.5226712181714417,0.5865734237980467,DESCRIPTIVE_CI
50,ALS,1,eligible_k,als_direct,187,0.8709256520878396,0.8384115647628237,0.901400916662294,DESCRIPTIVE_CI
50,ALS,1,eligible_k,actual_movie_support,187,0.8989629000448738,0.8761976220263782,0.919953084922911,DESCRIPTIVE_CI
50,ALS,1,eligible_k,prediction_outside_scale,187,0.015491550546158923,0.0038052694924624445,0.031881169475499516,DESCRIPTIVE_CI
50,ALS,1,common_k30,mse,183,1.8128300553063939,1.5203221415197563,2.1512267480202887,DESCRIPTIVE_CI
50,ALS,1,common_k30,mae,183,1.0496888918476657,0.9634536559979208,1.1414896553956588,DESCRIPTIVE_CI
50,ALS,1,common_k30,pa,167,0.5546034825948629,0.5213464895154084,0.5870916753644888,DESCRIPTIVE_CI
50,ALS,1,common_k30,als_direct,183,0.8681043548657159,0.8352402801635183,0.8988187652140671,DESCRIPTIVE_CI
50,ALS,1,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,1,common_k30,prediction_outside_scale,183,0.015830163672850926,0.003965156034913032,0.03261242180650283,DESCRIPTIVE_CI
50,ALS,5,eligible_k,mse,186,0.9377667920818838,0.8124246530887801,1.0869245550013005,DESCRIPTIVE_CI
50,ALS,5,eligible_k,mae,186,0.7340273994781792,0.6824392024530365,0.7911139729278858,DESCRIPTIVE_CI
50,ALS,5,eligible_k,pa,170,0.5726582671444586,0.5380097756348746,0.6059856518658945,DESCRIPTIVE_CI
50,ALS,5,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS,5,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS,5,eligible_k,prediction_outside_scale,186,0.007162745439302637,0.0017640359041674947,0.014571409820761978,DESCRIPTIVE_CI
50,ALS,5,common_k30,mse,183,0.9364554281301559,0.8086201609866528,1.0837212358996888,DESCRIPTIVE_CI
50,ALS,5,common_k30,mae,183,0.7322505423904232,0.679619692796355,0.7898126454080386,DESCRIPTIVE_CI
50,ALS,5,common_k30,pa,167,0.5730975732481871,0.5382796877482623,0.6069021738063726,DESCRIPTIVE_CI
50,ALS,5,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,5,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,5,common_k30,prediction_outside_scale,183,0.0072801674956846476,0.0017585320591919956,0.01495005065085364,DESCRIPTIVE_CI
50,ALS,10,eligible_k,mse,186,0.800178548325455,0.7003971427357668,0.9117484773232546,DESCRIPTIVE_CI
50,ALS,10,eligible_k,mae,186,0.6773114588601923,0.6323849189246191,0.7264640406747811,DESCRIPTIVE_CI
50,ALS,10,eligible_k,pa,170,0.6093982190494437,0.5774419392031486,0.6410612990767431,DESCRIPTIVE_CI
50,ALS,10,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS,10,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS,10,eligible_k,prediction_outside_scale,186,0.006706086632121248,0.0013392235562796153,0.014158523957439275,DESCRIPTIVE_CI
50,ALS,10,common_k30,mse,183,0.796545326738372,0.6937461824115995,0.9104194593196308,DESCRIPTIVE_CI
50,ALS,10,common_k30,mae,183,0.6744857687264555,0.6279731765821948,0.7253382244819995,DESCRIPTIVE_CI
50,ALS,10,common_k30,pa,167,0.6082496069963625,0.5766970199019898,0.6389891727866632,DESCRIPTIVE_CI
50,ALS,10,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,10,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,10,common_k30,prediction_outside_scale,183,0.006816022478549465,0.0013807489513008395,0.014527168951557269,DESCRIPTIVE_CI
50,ALS,30,eligible_k,mse,183,0.7018318907283957,0.6122233852704617,0.7996742709905034,DESCRIPTIVE_CI
50,ALS,30,eligible_k,mae,183,0.6279636504203333,0.5849294418311513,0.6729322738739905,DESCRIPTIVE_CI
50,ALS,30,eligible_k,pa,167,0.6252070477940042,0.592593054088983,0.6561170020666073,DESCRIPTIVE_CI
50,ALS,30,eligible_k,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,30,eligible_k,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,30,eligible_k,prediction_outside_scale,183,0.004717114532418642,0.0012580005306983613,0.009632505351021609,DESCRIPTIVE_CI
50,ALS,30,common_k30,mse,183,0.7018318907283957,0.6122233852704617,0.7996742709905034,DESCRIPTIVE_CI
50,ALS,30,common_k30,mae,183,0.6279636504203333,0.5849294418311513,0.6729322738739905,DESCRIPTIVE_CI
50,ALS,30,common_k30,pa,167,0.6252070477940042,0.592593054088983,0.6561170020666073,DESCRIPTIVE_CI
50,ALS,30,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,30,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS,30,common_k30,prediction_outside_scale,183,0.004717114532418642,0.0012580005306983613,0.009632505351021609,DESCRIPTIVE_CI
50,FM,0,eligible_k,mse,271,0.9068454632256299,0.8183097252543855,1.0074473107148927,DESCRIPTIVE_CI
50,FM,0,eligible_k,mae,271,0.7446312349214754,0.7079027188867687,0.78369407014177,DESCRIPTIVE_CI
50,FM,0,eligible_k,pa,255,0.5543242613728866,0.5307859894795783,0.577327570006121,DESCRIPTIVE_CI
50,FM,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,0,eligible_k,actual_movie_support,271,0.9259018132326435,0.909296325992205,0.9410171062736735,DESCRIPTIVE_CI
50,FM,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,0,common_k30,mse,183,0.8578640121210785,0.746036113899454,0.9971918907583182,DESCRIPTIVE_CI
50,FM,0,common_k30,mae,183,0.7154205109430561,0.6681296000638599,0.7684475756948941,DESCRIPTIVE_CI
50,FM,0,common_k30,pa,167,0.5438564295056971,0.5102826693131148,0.5771670757749783,DESCRIPTIVE_CI
50,FM,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,0,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,1,eligible_k,mse,187,0.8479060889625617,0.7437024135799346,0.9634085151403482,DESCRIPTIVE_CI
50,FM,1,eligible_k,mae,187,0.7161236929331305,0.6696927890052542,0.7644234148389535,DESCRIPTIVE_CI
50,FM,1,eligible_k,pa,171,0.5418391360435547,0.508057355569403,0.5743419046323512,DESCRIPTIVE_CI
50,FM,1,eligible_k,als_direct,187,0.8709256520878396,0.8384115647628237,0.901400916662294,DESCRIPTIVE_CI
50,FM,1,eligible_k,actual_movie_support,187,0.8989629000448738,0.8761976220263782,0.919953084922911,DESCRIPTIVE_CI
50,FM,1,eligible_k,prediction_outside_scale,187,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,1,common_k30,mse,183,0.8524061105980144,0.7465505638248877,0.9763984013761559,DESCRIPTIVE_CI
50,FM,1,common_k30,mae,183,0.7175324651051591,0.6705293601821191,0.7694347043147373,DESCRIPTIVE_CI
50,FM,1,common_k30,pa,167,0.5412576820092808,0.506945574804026,0.5750381027949797,DESCRIPTIVE_CI
50,FM,1,common_k30,als_direct,183,0.8681043548657159,0.8352402801635183,0.8988187652140671,DESCRIPTIVE_CI
50,FM,1,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,1,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,5,eligible_k,mse,186,0.7804874088787415,0.6889717805774842,0.8838498511049324,DESCRIPTIVE_CI
50,FM,5,eligible_k,mae,186,0.6872964471621055,0.644834850522975,0.7338732552737405,DESCRIPTIVE_CI
50,FM,5,eligible_k,pa,170,0.546528171472243,0.5108491905724472,0.5809870357432955,DESCRIPTIVE_CI
50,FM,5,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,FM,5,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,FM,5,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,5,common_k30,mse,183,0.7856875141730705,0.6927777492319005,0.8943050506443896,DESCRIPTIVE_CI
50,FM,5,common_k30,mae,183,0.6889265795427588,0.6451593947174734,0.7377285796936545,DESCRIPTIVE_CI
50,FM,5,common_k30,pa,167,0.5502534018431753,0.5152123769161647,0.5843092123010442,DESCRIPTIVE_CI
50,FM,5,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,5,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,5,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,10,eligible_k,mse,186,0.7532247524771982,0.6636846488333092,0.8520591970031415,DESCRIPTIVE_CI
50,FM,10,eligible_k,mae,186,0.6692286438469981,0.6268574459612892,0.7150547310239282,DESCRIPTIVE_CI
50,FM,10,eligible_k,pa,170,0.5494837966674455,0.5154876625092166,0.5826083744531859,DESCRIPTIVE_CI
50,FM,10,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,FM,10,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,FM,10,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,10,common_k30,mse,183,0.7581005401500712,0.6677688658215496,0.8619767573617314,DESCRIPTIVE_CI
50,FM,10,common_k30,mae,183,0.6711640297603525,0.6280505988847357,0.7191470576556338,DESCRIPTIVE_CI
50,FM,10,common_k30,pa,167,0.548876973480089,0.5146317324471771,0.5826896337668526,DESCRIPTIVE_CI
50,FM,10,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,10,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,10,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,30,eligible_k,mse,183,0.7112395740009042,0.62885309582959,0.8044693941492528,DESCRIPTIVE_CI
50,FM,30,eligible_k,mae,183,0.6502680709896492,0.6090644393640972,0.6946572906136633,DESCRIPTIVE_CI
50,FM,30,eligible_k,pa,167,0.5531394234261728,0.5191472578062614,0.586496548382619,DESCRIPTIVE_CI
50,FM,30,eligible_k,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,30,eligible_k,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,30,eligible_k,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,FM,30,common_k30,mse,183,0.7112395740009042,0.62885309582959,0.8044693941492528,DESCRIPTIVE_CI
50,FM,30,common_k30,mae,183,0.6502680709896492,0.6090644393640972,0.6946572906136633,DESCRIPTIVE_CI
50,FM,30,common_k30,pa,167,0.5531394234261728,0.5191472578062614,0.586496548382619,DESCRIPTIVE_CI
50,FM,30,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,30,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,FM,30,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,0,eligible_k,mse,271,0.9068454632256299,0.8183097252543855,1.0074473107148927,DESCRIPTIVE_CI
50,ALS_FM,0,eligible_k,mae,271,0.7446312349214754,0.7079027188867687,0.78369407014177,DESCRIPTIVE_CI
50,ALS_FM,0,eligible_k,pa,255,0.5543242613728866,0.5307859894795783,0.577327570006121,DESCRIPTIVE_CI
50,ALS_FM,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,0,eligible_k,actual_movie_support,271,0.9259018132326435,0.909296325992205,0.9410171062736735,DESCRIPTIVE_CI
50,ALS_FM,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,0,common_k30,mse,183,0.8578640121210785,0.746036113899454,0.9971918907583182,DESCRIPTIVE_CI
50,ALS_FM,0,common_k30,mae,183,0.7154205109430561,0.6681296000638599,0.7684475756948941,DESCRIPTIVE_CI
50,ALS_FM,0,common_k30,pa,167,0.5438564295056971,0.5102826693131148,0.5771670757749783,DESCRIPTIVE_CI
50,ALS_FM,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,0,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,1,eligible_k,mse,187,0.8988060121062892,0.7886381422201517,1.0277086367153272,DESCRIPTIVE_CI
50,ALS_FM,1,eligible_k,mae,187,0.7511854096132075,0.7034988539810835,0.8022477307861684,DESCRIPTIVE_CI
50,ALS_FM,1,eligible_k,pa,171,0.5543330645692464,0.5197212632370806,0.5868737219948107,DESCRIPTIVE_CI
50,ALS_FM,1,eligible_k,als_direct,187,0.8709256520878396,0.8384115647628237,0.901400916662294,DESCRIPTIVE_CI
50,ALS_FM,1,eligible_k,actual_movie_support,187,0.8989629000448738,0.8761976220263782,0.919953084922911,DESCRIPTIVE_CI
50,ALS_FM,1,eligible_k,prediction_outside_scale,187,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,1,common_k30,mse,183,0.9032538829539193,0.7912880405483323,1.0377936226858533,DESCRIPTIVE_CI
50,ALS_FM,1,common_k30,mae,183,0.7523639658812558,0.7032198848592225,0.8060349967660914,DESCRIPTIVE_CI
50,ALS_FM,1,common_k30,pa,167,0.5541419137299278,0.5198977076030187,0.587989169991811,DESCRIPTIVE_CI
50,ALS_FM,1,common_k30,als_direct,183,0.8681043548657159,0.8352402801635183,0.8988187652140671,DESCRIPTIVE_CI
50,ALS_FM,1,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,1,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,5,eligible_k,mse,186,0.7450468717285033,0.6587417991825033,0.8392621544516763,DESCRIPTIVE_CI
50,ALS_FM,5,eligible_k,mae,186,0.6701805091604487,0.626861790256728,0.7164070406706372,DESCRIPTIVE_CI
50,ALS_FM,5,eligible_k,pa,170,0.5722372840143826,0.5366523413568496,0.6068208524764797,DESCRIPTIVE_CI
50,ALS_FM,5,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS_FM,5,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS_FM,5,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,5,common_k30,mse,183,0.748665093840037,0.6607984632298158,0.84888899124617,DESCRIPTIVE_CI
50,ALS_FM,5,common_k30,mae,183,0.6714519397660742,0.6275821773401472,0.7196612635526375,DESCRIPTIVE_CI
50,ALS_FM,5,common_k30,pa,167,0.5762436350885858,0.5413350843277489,0.6103919436770177,DESCRIPTIVE_CI
50,ALS_FM,5,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,5,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,5,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,10,eligible_k,mse,186,0.7037750054581278,0.6230823938985769,0.7910575264517605,DESCRIPTIVE_CI
50,ALS_FM,10,eligible_k,mae,186,0.6477104590586747,0.6055642843054853,0.6931062511354474,DESCRIPTIVE_CI
50,ALS_FM,10,eligible_k,pa,170,0.5776603488513612,0.5436092561985832,0.6103096239306357,DESCRIPTIVE_CI
50,ALS_FM,10,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS_FM,10,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,ALS_FM,10,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,10,common_k30,mse,183,0.7067300981760268,0.6244945216187292,0.7997348438070164,DESCRIPTIVE_CI
50,ALS_FM,10,common_k30,mae,183,0.6487712842441618,0.6055025621317771,0.6957517704950255,DESCRIPTIVE_CI
50,ALS_FM,10,common_k30,pa,167,0.5775207729697077,0.5432268803430155,0.6108672967197707,DESCRIPTIVE_CI
